row_id,path,label,class_name,condition_id,condition_position,group,sha256,benchmark_half,split_provenance
4306,/home/joaquin/tesis_claude/data/confirmatory_sources/CUReT/curetgrey_extracted/curetgrey/sample47/47-143.png,46,sample47,143,74,143,8b58a5b51ca1b99bd362a003079470eaad797fa0689ba22907497b2d9a1c428d,alternating_a,deterministic alternating reproduction
4307,/home/joaquin/tesis_claude/data/confirmatory_sources/CUReT/curetgrey_extracted/curetgrey/sample47/47-145.png,46,sample47,145,75,145,90539ecb1b6f9d0d6ba77293c55fa3f0eaa7ba747247b44df430f5777125d87b,alternating_b,deterministic alternating reproduction
4308,/home/joaquin/tesis_claude/data/confirmatory_sources/CUReT/curetgrey_extracted/curetgrey/sample47/47-147.png,46,sample47,147,76,147,d719447510667dfd99b6a1b965e9f04bd68b464ce347819f9858ba7a1840931b,alternating_a,deterministic alternating reproduction
4309,/home/joaquin/tesis_claude/data/confirmatory_sources/CUReT/curetgrey_extracted/curetgrey/sample47/47-149.png,46,sample47,149,77,149,e17dc135728911903fc84fd0a886c1a427de99aa5adecf0b5730358131c64d9e,alternating_b,deterministic alternating reproduction
4310,/home/joaquin/tesis_claude/data/confirmatory_sources/CUReT/curetgrey_extracted/curetgrey/sample47/47-150.png,46,sample47,150,78,150,31e3e145b62feba8a33cc300179c053c01dc49749802c612357e5ca1936d2fd6,alternating_a,deterministic alternating reproduction
4311,/home/joaquin/tesis_claude/data/confirmatory_sources/CUReT/curetgrey_extracted/curetgrey/sample47/47-152.png,46,sample47,152,79,152,d377d80f5e7fed9fb41c21c6e8f4fc96dc0bc1b14772f22d0d67dd27da3f1f20,alternating_b,deterministic alternating reproduction
4312,/home/joaquin/tesis_claude/data/confirmatory_sources/CUReT/curetgrey_extracted/curetgrey/sample47/47-154.png,46,sample47,154,80,154,ece7a46611ff1fdcbe510d97b010b707ddefb81438bb183a112c530a59f711fd,alternating_a,deterministic alternating reproduction
4313,/home/joaquin/tesis_claude/data/confirmatory_sources/CUReT/curetgrey_extracted/curetgrey/sample47/47-155.png,46,sample47,155,81,155,48bcece2d4bceedd95e13b94eef18dc31b0a0e75cacd570e3677df7e0726ac37,alternating_b,deterministic alternating reproduction
4314,/home/joaquin/tesis_claude/data/confirmatory_sources/CUReT/curetgrey_extracted/curetgrey/sample47/47-156.png,46,sample47,156,82,156,71588bb50c617ff813ed4f4225cd5ad1d391ab2500c298a1b67948b08ad99b45,alternating_a,deterministic alternating reproduction
4315,/home/joaquin/tesis_claude/data/confirmatory_sources/CUReT/curetgrey_extracted/curetgrey/sample47/47-158.png,46,sample47,158,83,158,558b97968692bc827ed1a3e67a4c230f2673f9ca1169ffc18b393a4d1941cf79,alternating_b,deterministic alternating reproduction
4316,/home/joaquin/tesis_claude/data/confirmatory_sources/CUReT/curetgrey_extracted/curetgrey/sample47/47-160.png,46,sample47,160,84,160,4428f51e8515c9d0aad6756b13c30fd86a0c47c5f17f82052354f050d90d3bd5,alternating_a,deterministic alternating reproduction
4317,/home/joaquin/tesis_claude/data/confirmatory_sources/CUReT/curetgrey_extracted/curetgrey/sample47/47-161.png,46,sample47,161,85,161,318fb3cd0e69a0d30f18b84af809bc117904436b0a379db4a60c24603becbe31,alternating_b,deterministic alternating reproduction
4318,/home/joaquin/tesis_claude/data/confirmatory_sources/CUReT/curetgrey_extracted/curetgrey/sample47/47-165.png,46,sample47,165,86,165,c1623ba8149cfad5ad20513f9dcb2774240074968e44f0d269e9f27e6e716bc1,alternating_a,deterministic alternating reproduction
4319,/home/joaquin/tesis_claude/data/confirmatory_sources/CUReT/curetgrey_extracted/curetgrey/sample47/47-175.png,46,sample47,175,87,175,463303c9a76910ab8b50bc8f66b81823dbe9fa99ae28879a540e67bb803e8888,alternating_b,deterministic alternating reproduction
4320,/home/joaquin/tesis_claude/data/confirmatory_sources/CUReT/curetgrey_extracted/curetgrey/sample47/47-178.png,46,sample47,178,88,178,afc1ec92ff51ffd4c97a594400bb60fc3babbd10f6d6993cf68f21132b1b855d,alternating_a,deterministic alternating reproduction
4321,/home/joaquin/tesis_claude/data/confirmatory_sources/CUReT/curetgrey_extracted/curetgrey/sample47/47-179.png,46,sample47,179,89,179,b634293869f47d5dd9b0c3902db6f5ad24fb5d3021b3e5e8de5fb39f3aa2cc0f,alternating_b,deterministic alternating reproduction
4322,/home/joaquin/tesis_claude/data/confirmatory_sources/CUReT/curetgrey_extracted/curetgrey/sample47/47-181.png,46,sample47,181,90,181,2f3e28ef26164b95c4006f568e5ad56be3feabd09674b622a6f68110f991c352,alternating_a,deterministic alternating reproduction
4323,/home/joaquin/tesis_claude/data/confirmatory_sources/CUReT/curetgrey_extracted/curetgrey/sample47/47-183.png,46,sample47,183,91,183,22db92b6d3c594ea64ee8f0053c0fdf060af2e55db48d34ecf0d4f3ad1917bf8,alternating_b,deterministic alternating reproduction
4324,/home/joaquin/tesis_claude/data/confirmatory_sources/CUReT/curetgrey_extracted/curetgrey/sample48/48-002.png,47,sample48,002,0,002,449b1ee349e2c77b4a6862a1aacadce75ff78faa66595d7dd6e04a7d931bf9ab,alternating_a,deterministic alternating reproduction
4325,/home/joaquin/tesis_claude/data/confirmatory_sources/CUReT/curetgrey_extracted/curetgrey/sample48/48-011.png,47,sample48,011,1,011,eaf1df2faa159825ad5a6b8f80408ae6a9a4546363f33fd7fab7e7deeb6b0501,alternating_b,deterministic alternating reproduction
4326,/home/joaquin/tesis_claude/data/confirmatory_sources/CUReT/curetgrey_extracted/curetgrey/sample48/48-014.png,47,sample48,014,2,014,73420b6ecfb9097dee88de6f5f4f899b23656777c2e46f2fd9f2801582e608dd,alternating_a,deterministic alternating reproduction
4327,/home/joaquin/tesis_claude/data/confirmatory_sources/CUReT/curetgrey_extracted/curetgrey/sample48/48-016.png,47,sample48,016,3,016,ec5186dbc5e070fc5be40bccf05c09c7156c5ef1e18e709f38db24b71fc49efc,alternating_b,deterministic alternating reproduction
4328,/home/joaquin/tesis_claude/data/confirmatory_sources/CUReT/curetgrey_extracted/curetgrey/sample48/48-017.png,47,sample48,017,4,017,fa07bb86fea66c57ad002df10a573beb3b2f50d9c06e23a6e9c786a2774d04a6,alternating_a,deterministic alternating reproduction
4329,/home/joaquin/tesis_claude/data/confirmatory_sources/CUReT/curetgrey_extracted/curetgrey/sample48/48-019.png,47,sample48,019,5,019,be9f1875ac1a3e566536f62a8375da310b4ebc452f521f2dfd379a1443179026,alternating_b,deterministic alternating reproduction
4330,/home/joaquin/tesis_claude/data/confirmatory_sources/CUReT/curetgrey_extracted/curetgrey/sample48/48-022.png,47,sample48,022,6,022,34a114cbbcda2f131110df3724a504bbe3eaf077b3664d4fc3d52ccb2fdf7c1d,alternating_a,deterministic alternating reproduction
4331,/home/joaquin/tesis_claude/data/confirmatory_sources/CUReT/curetgrey_extracted/curetgrey/sample48/48-025.png,47,sample48,025,7,025,f3659a8ff4dba6c854fa9332b68e98c85b220438620156546dae64b6e8b2aeef,alternating_b,deterministic alternating reproduction
4332,/home/joaquin/tesis_claude/data/confirmatory_sources/CUReT/curetgrey_extracted/curetgrey/sample48/48-026.png,47,sample48,026,8,026,2cae96acd2ffec13ec2d6ef800d318e7b4f6705675f828ec67434f79350140f5,alternating_a,deterministic alternating reproduction
4333,/home/joaquin/tesis_claude/data/confirmatory_sources/CUReT/curetgrey_extracted/curetgrey/sample48/48-028.png,47,sample48,028,9,028,a7499888e473f45a50b923306e75745e67c257d3971e8ed0b12f35f5dfc04ba2,alternating_b,deterministic alternating reproduction
4334,/home/joaquin/tesis_claude/data/confirmatory_sources/CUReT/curetgrey_extracted/curetgrey/sample48/48-030.png,47,sample48,030,10,030,48b812f8dab5a6a09dd4df5a612a9fa4ebd8beb935472d3ab64080d4a9fb9d10,alternating_a,deterministic alternating reproduction
4335,/home/joaquin/tesis_claude/data/confirmatory_sources/CUReT/curetgrey_extracted/curetgrey/sample48/48-032.png,47,sample48,032,11,032,68cb4ed613760ffb65125dd093f9899d04ca0dd44a534f4ae571250a5d7bffe8,alternating_b,deterministic alternating reproduction
4336,/home/joaquin/tesis_claude/data/confirmatory_sources/CUReT/curetgrey_extracted/curetgrey/sample48/48-033.png,47,sample48,033,12,033,05884bf6759b8571e5ae442d319c48d2b3517fc0a4ba525f06cfe92a421da757,alternating_a,deterministic alternating reproduction
4337,/home/joaquin/tesis_claude/data/confirmatory_sources/CUReT/curetgrey_extracted/curetgrey/sample48/48-035.png,47,sample48,035,13,035,c7b02072542f933e9cfe719cb8923b129131a3e6eddffc3ddf7b1a72e8866aa8,alternating_b,deterministic alternating reproduction
4338,/home/joaquin/tesis_claude/data/confirmatory_sources/CUReT/curetgrey_extracted/curetgrey/sample48/48-036.png,47,sample48,036,14,036,0338fb5944e6272e213622076d29331be90cbc86fcf8fd6879bf0a78f9e21620,alternating_a,deterministic alternating reproduction
4339,/home/joaquin/tesis_claude/data/confirmatory_sources/CUReT/curetgrey_extracted/curetgrey/sample48/48-037.png,47,sample48,037,15,037,7ebaa572fef986144ae8fecdb29ae9f1a7f884821a6efc1ac3b6eaf2b67b7da2,alternating_b,deterministic alternating reproduction
4340,/home/joaquin/tesis_claude/data/confirmatory_sources/CUReT/curetgrey_extracted/curetgrey/sample48/48-039.png,47,sample48,039,16,039,8517997ee4f1c8fc93a58ada36838d1ebb7925f44d34c672b2049e9cdbbc65f3,alternating_a,deterministic alternating reproduction
4341,/home/joaquin/tesis_claude/data/confirmatory_sources/CUReT/curetgrey_extracted/curetgrey/sample48/48-041.png,47,sample48,041,17,041,b658cea573ca537fc37cf7fb69fa746c960692bed9e34ed08c3710e3da453ac5,alternating_b,deterministic alternating reproduction
4342,/home/joaquin/tesis_claude/data/confirmatory_sources/CUReT/curetgrey_extracted/curetgrey/sample48/48-042.png,47,sample48,042,18,042,f067ef8543da66591c58053df0dd0dbe7d3eb7c6f6a16a1d8de4d286ed6d0293,alternating_a,deterministic alternating reproduction
4343,/home/joaquin/tesis_claude/data/confirmatory_sources/CUReT/curetgrey_extracted/curetgrey/sample48/48-043.png,47,sample48,043,19,043,5a841a805eeaf961d46966d87c686c5edf8a67adc2eee5dc0ec308081c27e65e,alternating_b,deterministic alternating reproduction
4344,/home/joaquin/tesis_claude/data/confirmatory_sources/CUReT/curetgrey_extracted/curetgrey/sample48/48-044.png,47,sample48,044,20,044,60221808a81c3b87639b6020101ea5fac95e622a8d82c3005d6df64cb32ecce4,alternating_a,deterministic alternating reproduction
4345,/home/joaquin/tesis_claude/data/confirmatory_sources/CUReT/curetgrey_extracted/curetgrey/sample48/48-045.png,47,sample48,045,21,045,c3f6b1c7e88244b0b809edd841f5fcb3e656952e8b64c43d135b09a69a05b5e0,alternating_b,deterministic alternating reproduction
4346,/home/joaquin/tesis_claude/data/confirmatory_sources/CUReT/curetgrey_extracted/curetgrey/sample48/48-046.png,47,sample48,046,22,046,09da8d077437f99d2476923ddc084be3cd76d1263e3266d73e0ff7c8ee55028b,alternating_a,deterministic alternating reproduction
4347,/home/joaquin/tesis_claude/data/confirmatory_sources/CUReT/curetgrey_extracted/curetgrey/sample48/48-047.png,47,sample48,047,23,047,0ee99acac7016d79a3cae300c56a4acd18504bfad864909887bceecf792c982c,alternating_b,deterministic alternating reproduction
4348,/home/joaquin/tesis_claude/data/confirmatory_sources/CUReT/curetgrey_extracted/curetgrey/sample48/48-048.png,47,sample48,048,24,048,025b8ae6ce4560287100cad0fc39fb68d33d6208db8ac17e55160da383c9e476,alternating_a,deterministic alternating reproduction
4349,/home/joaquin/tesis_claude/data/confirmatory_sources/CUReT/curetgrey_extracted/curetgrey/sample48/48-049.png,47,sample48,049,25,049,2a7c14dd2182d56ad8feb78a940f945e7c43c029249df9b0f1712bceb7ab0bdd,alternating_b,deterministic alternating reproduction
4350,/home/joaquin/tesis_claude/data/confirmatory_sources/CUReT/curetgrey_extracted/curetgrey/sample48/48-050.png,47,sample48,050,26,050,5d6d95c047266ba94f82ac5d48f84bfe6ffba56d5e17274431b2b84492660e3f,alternating_a,deterministic alternating reproduction
4351,/home/joaquin/tesis_claude/data/confirmatory_sources/CUReT/curetgrey_extracted/curetgrey/sample48/48-051.png,47,sample48,051,27,051,941a9fb403bce5f57ba97c0107837de3dbef97edc8f062dcec8a2ff32131f5ff,alternating_b,deterministic alternating reproduction
4352,/home/joaquin/tesis_claude/data/confirmatory_sources/CUReT/curetgrey_extracted/curetgrey/sample48/48-052.png,47,sample48,052,28,052,1dada6a36a0f9e1ad43da343f4566f6c2b69e3b520bd848ab4d4b497bb0bb4b9,alternating_a,deterministic alternating reproduction
4353,/home/joaquin/tesis_claude/data/confirmatory_sources/CUReT/curetgrey_extracted/curetgrey/sample48/48-053.png,47,sample48,053,29,053,304416ede1d15a4e9cfc8d63969adce24ae1f7536707f63754fc8b9504cb5f72,alternating_b,deterministic alternating reproduction
4354,/home/joaquin/tesis_claude/data/confirmatory_sources/CUReT/curetgrey_extracted/curetgrey/sample48/48-054.png,47,sample48,054,30,054,0f3fd2c63e833a1d0dfbd6f12b558903f44b73f5ca0bfb2da93ba999d1a87d7b,alternating_a,deterministic alternating reproduction
4355,/home/joaquin/tesis_claude/data/confirmatory_sources/CUReT/curetgrey_extracted/curetgrey/sample48/48-055.png,47,sample48,055,31,055,c5904463016f9169e342b4d38ddc45e2a5b7cf229e39526997e810588f3e7b94,alternating_b,deterministic alternating reproduction
4356,/home/joaquin/tesis_claude/data/confirmatory_sources/CUReT/curetgrey_extracted/curetgrey/sample48/48-057.png,47,sample48,057,32,057,f6ca1ceddd16e946f7f66c5729c3a05b44415a529e4154870b0cdd90e9b5c9d6,alternating_a,deterministic alternating reproduction
4357,/home/joaquin/tesis_claude/data/confirmatory_sources/CUReT/curetgrey_extracted/curetgrey/sample48/48-059.png,47,sample48,059,33,059,1046468dfcd09f0a983dfe45ec99c8cd903b3638bbebda68abb36aaca6e2c6d0,alternating_b,deterministic alternating reproduction
4358,/home/joaquin/tesis_claude/data/confirmatory_sources/CUReT/curetgrey_extracted/curetgrey/sample48/48-061.png,47,sample48,061,34,061,ea195920600e82142a3b22c01684fa6673054b432c7ebd061d2d9d3c4d9899e6,alternating_a,deterministic alternating reproduction
4359,/home/joaquin/tesis_claude/data/confirmatory_sources/CUReT/curetgrey_extracted/curetgrey/sample48/48-063.png,47,sample48,063,35,063,0df6e4315e1add7056d4df3bd057587bfdc65c96d5d0c54b03a117952e9bb63c,alternating_b,deterministic alternating reproduction
4360,/home/joaquin/tesis_claude/data/confirmatory_sources/CUReT/curetgrey_extracted/curetgrey/sample48/48-065.png,47,sample48,065,36,065,81e0e5b782d4f6b77d3270faa5f88c0433c53e5671ad38edc78a52fbed2b9861,alternating_a,deterministic alternating reproduction
4361,/home/joaquin/tesis_claude/data/confirmatory_sources/CUReT/curetgrey_extracted/curetgrey/sample48/48-068.png,47,sample48,068,37,068,18d00291bd08864ee9e7bacc81c8e47f63b671e9d3aed97c21080023097eefd8,alternating_b,deterministic alternating reproduction
4362,/home/joaquin/tesis_claude/data/confirmatory_sources/CUReT/curetgrey_extracted/curetgrey/sample48/48-071.png,47,sample48,071,38,071,f033ea96c30bc6841ffec5e9502de2d912418205511756c69bf99ee91917eabf,alternating_a,deterministic alternating reproduction
4363,/home/joaquin/tesis_claude/data/confirmatory_sources/CUReT/curetgrey_extracted/curetgrey/sample48/48-073.png,47,sample48,073,39,073,3809183718405e2988fc09e3695cba5c61c21286a0b2856d1090c395bcb2a961,alternating_b,deterministic alternating reproduction
4364,/home/joaquin/tesis_claude/data/confirmatory_sources/CUReT/curetgrey_extracted/curetgrey/sample48/48-076.png,47,sample48,076,40,076,b32cac81765c01695484cab6bb5e1f259d178e0e5e04e577eb9dde7856ccca70,alternating_a,deterministic alternating reproduction
4365,/home/joaquin/tesis_claude/data/confirmatory_sources/CUReT/curetgrey_extracted/curetgrey/sample48/48-078.png,47,sample48,078,41,078,3992f7e76c601f550045fbe6915dab027cc3257146727865bc019e2e7231b73f,alternating_b,deterministic alternating reproduction
4366,/home/joaquin/tesis_claude/data/confirmatory_sources/CUReT/curetgrey_extracted/curetgrey/sample48/48-079.png,47,sample48,079,42,079,d3c1831d80728abefc2e99c98397428d4030af8de971380edcfe37d4b9a6d785,alternating_a,deterministic alternating reproduction
4367,/home/joaquin/tesis_claude/data/confirmatory_sources/CUReT/curetgrey_extracted/curetgrey/sample48/48-081.png,47,sample48,081,43,081,b8ec0e9e63feb06c8aa53e64cc4a6a62197636f84bfb68910f9f059ed8dd9aec,alternating_b,deterministic alternating reproduction
4368,/home/joaquin/tesis_claude/data/confirmatory_sources/CUReT/curetgrey_extracted/curetgrey/sample48/48-084.png,47,sample48,084,44,084,9f41cef34223eaf60bb24cc0ea4728200c05759f854a7d299b87537b1494378b,alternating_a,deterministic alternating reproduction
4369,/home/joaquin/tesis_claude/data/confirmatory_sources/CUReT/curetgrey_extracted/curetgrey/sample48/48-085.png,47,sample48,085,45,085,e7a68e581ba0e9930d544a157c13c313066ee9eecc289cc34111318ff988aa8c,alternating_b,deterministic alternating reproduction
4370,/home/joaquin/tesis_claude/data/confirmatory_sources/CUReT/curetgrey_extracted/curetgrey/sample48/48-087.png,47,sample48,087,46,087,f3da0fc023bda0cea1efc6a40cf54777f97897d9fd37157142e401eff2445fe0,alternating_a,deterministic alternating reproduction
4371,/home/joaquin/tesis_claude/data/confirmatory_sources/CUReT/curetgrey_extracted/curetgrey/sample48/48-090.png,47,sample48,090,47,090,9ea886814d3c1086f5dfeb088630eb055296e9b28500a040da1833b6d2a11635,alternating_b,deterministic alternating reproduction
4372,/home/joaquin/tesis_claude/data/confirmatory_sources/CUReT/curetgrey_extracted/curetgrey/sample48/48-093.png,47,sample48,093,48,093,0cd48166d80b092aec1e58f89d70cab7c3eb914c17f7668e3ba416b477bfba2c,alternating_a,deterministic alternating reproduction
4373,/home/joaquin/tesis_claude/data/confirmatory_sources/CUReT/curetgrey_extracted/curetgrey/sample48/48-094.png,47,sample48,094,49,094,cb804cb04b3cd85debf9091f57f5bc53f24ddb5e5d120dc8a119dfe16d824647,alternating_b,deterministic alternating reproduction
4374,/home/joaquin/tesis_claude/data/confirmatory_sources/CUReT/curetgrey_extracted/curetgrey/sample48/48-096.png,47,sample48,096,50,096,3d69240e021339ab9c3f27de2cebcdb29344a258e9e6ceeb04fe3e27bc36dc54,alternating_a,deterministic alternating reproduction
4375,/home/joaquin/tesis_claude/data/confirmatory_sources/CUReT/curetgrey_extracted/curetgrey/sample48/48-097.png,47,sample48,097,51,097,dc8dadf4c827bcc749e9e529c384caffa1e2e5ffe67223eb1f46e3d837259bf4,alternating_b,deterministic alternating reproduction
4376,/home/joaquin/tesis_claude/data/confirmatory_sources/CUReT/curetgrey_extracted/curetgrey/sample48/48-099.png,47,sample48,099,52,099,dc6abd0557d3ad4142a2ceda4da04f86f757012670243fda72797e8a0093031c,alternating_a,deterministic alternating reproduction
